"codprod";"descricao_produto";"unidade";"data_saida";"quantidade";"preco_custo";"preco_vendido";"valor_desconto";"nome_cliente";"cidade_cliente";"bairro_cliente";"vendedor"
"02287";REGISTRO ESF.20MM KRONA;UN ;2024-03-28;1.000;2.660;6.990000;0.04;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;DAIANE
"21139";**ABRAÃADEIRA ROSCA SEM FIM 32 X 44 MM F-9 MM;UN ;2024-06-02;1.000;0.990;2.700000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"18653";CAIXA COMPACTA + TOMADA 2P+T 20A 250V~ C/ DISJ UNI;UN ;2024-06-11;1.000;14.861;39.590000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"18653";CAIXA COMPACTA + TOMADA 2P+T 20A 250V~ C/ DISJ UNI;UN ;2024-06-11;1.000;14.861;39.590000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"01842";INTER.SIMPLES 10A TABLET;UN ;2024-03-19;1.000;4.007;9.990000;0.04;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"20307";LINHA PEDREIRO LISA 100M GRILO.C10;UN ;2024-06-14;1.000;5.223;9.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;INGRID
"13664";BUCHA PLASTICA C/ANEL 10MM ;UN ;2024-06-11;4.000;0.050;0.250000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"01931";JOELHO ESG.40MM 90G KRONA;PC ;2024-06-10;1.000;0.615;2.200000;0.01;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADEMILSON
"03702";TORNEIRA C/CHUVEIRINHO COZINHA 15CM 1/2 HERC;UN ;2024-06-10;1.000;3.530;8.910000;0.02;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADEMILSON
"20700";**LUVA RASPA TAM 9 G MODELO PETROLEIRA - WORKER 592412;UN ;2024-06-10;1.000;5.150;12.720000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ANDERSON
"19624";PARAFUSO SEXT ACO 5/16X2 RI ZC CISER;UN ;2024-06-08;20.000;0.353;1.500000;0.14;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ANDERSON
"19232";PORCA SEXT 5/16 ZINCADA CX/500;UN ;2024-06-08;20.000;0.076;0.360000;0.03;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ANDERSON
"03384";ISOLADOR MONOF.2LIN C/PREGO GALVANIZADO;UN ;2024-06-23;10.000;0.275;0.550000;0.22;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;DAIANE
"13965";ARRUELA LISA 3/8 ZB CISER;UN ;2024-06-08;10.000;0.274;0.600000;0.03;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ANDERSON
"17145";FACAO CANA CARBONO 14 26653014;UN ;2024-06-07;2.000;42.219;76.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"13787";CORDA TRAN 06 MM  - BRANCA;MT ;2024-03-19;25.000;0.439;1.100000;0.14;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"05797";CJ 2 TOMADAS 2P+T 10A/250V ARIA BC;UN ;2024-03-19;1.000;5.593;13.500000;0.07;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"12145";PAINEL LED 12W LUX REDONDO EMBUTIR 3000K;UN ;2024-06-15;1.000;12.811;29.700000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ANDERSON
"01241";CAIXA DE LUZ 4X2 AMARELO;UN ;2024-03-19;2.000;0.690;1.760000;0.02;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"17987";CABO FLEXMEGA 2,5MM PT BOB BWF 70C 450/750V CO-EXTRUSADO;MT ;2024-03-19;5.000;1.200;2.590000;0.07;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"17989";CABO FLEXMEGA BOB VM 2,5MM BWF 70C 450/750V CO-EXTRUSADO;MT ;2024-03-19;5.000;1.200;2.590000;0.07;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"15708";**POTE 1.5 LITRO MESCLADO ;UN ;2023-12-20;4.000;12.580;25.290000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;YASMIN
"17904";LED-PER-IN-BR6500K-200-7W-BIVOLT-BR580-B;UN ;2024-01-04;1.000;3.181;7.700000;0.03;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"15705";**PICOLE KIDS DOCE DE LEITE ;UN ;2023-11-24;1.000;0.870;1.640000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15825";**PICOLE CAJA;UN ;2024-08-20;1.000;1.250;3.290000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15825";**PICOLE CAJA;UN ;2024-08-20;1.000;1.250;3.290000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"20210";DISCO LIXA VELCRO 4,5 G080 8F BESTF C10;UN ;2024-01-27;4.000;0.731;1.850000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;DANIEL
"20212";DISCO LIXA VELCRO 4,5 G120 8F BESTF C10;UN ;2024-01-27;4.000;0.730;1.900000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;DANIEL
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-11-25;15.000;32.350;44.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ENEAS ROCHA
"15706";**PICOLE MAX;UN ;2023-11-13;1.000;2.260;5.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"06041";ESPUDE P/VASO SANITARIO KRONA;UN ;2024-01-08;1.000;1.394;3.290000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;CARLOS
"04107";ANEL DE VEDACAO C/GUIA TIGRE;UN ;2024-01-08;1.000;5.260;9.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;CARLOS
"09889";SELADOR ACRILICO BC 15L HIDRACOR;UN ;2023-08-15;1.000;54.175;99.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"15706";**PICOLE MAX;UN ;2023-11-13;1.000;2.260;5.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15706";**PICOLE MAX;UN ;2023-11-13;1.000;2.260;5.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15706";**PICOLE MAX;UN ;2023-11-13;1.000;2.260;5.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15705";**PICOLE KIDS DOCE DE LEITE ;UN ;2023-10-09;1.000;0.870;1.640000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15706";**PICOLE MAX;UN ;2023-10-09;2.000;2.260;4.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"18307";FITA DUPLA FACE ESPUMA FIXA PRO 941 - 19MM X 5M ADELBRAS;UN ;2023-11-27;1.000;6.616;17.050000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"15682";**BRITA LATA;UN ;2023-10-01;30.000;4.000;6.600000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"09017";COLA TEK BOND 793 50G;UN ;2023-12-23;1.000;15.796;30.790000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15639";**TIJOLO 6F;UN ;2023-10-01;0.500;0.600;0.797000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"15705";**PICOLE KIDS DOCE DE LEITE ;UN ;2023-09-26;1.000;0.870;1.640000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15706";**PICOLE MAX;UN ;2023-09-26;1.000;2.260;4.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"12250";PARAFUSO TELHA 5/16X110 C/PVC CISER;UN ;2023-09-25;2.000;0.671;1.650000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"14222";PREGO C/CABECA 16X21 2X12 POL;PCT;2024-06-20;1.000;10.337;20.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ANDERSON
"15702";**PICOLE AO LEITE PREMIUM ;UN ;2023-08-28;1.000;1.250;3.290000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15706";**PICOLE MAX;UN ;2023-08-17;1.000;2.260;4.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"13483";"LUVA BANHADA LATEX NATURAL VD 9""G - WORKER";UN ;2023-08-17;1.000;6.174;14.510000;0.02;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;DANIEL ROCHA
"15706";**PICOLE MAX;UN ;2023-08-17;1.000;2.260;4.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"04995";VEDAPREN 3.6L;UN ;2024-01-04;1.000;65.700;120.990000;0.99;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;DAIANE
"14492";BROXA P/PINTURA REDONDA DE PLASTIC 7,5CM ATLAS;UN ;2023-12-26;1.000;5.348;12.060000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;TESTE 01
"18993";BROCA DE ACO RAPIDO 10,0 MM - PACOTE C/ 5 UN;UN ;2024-02-01;1.000;5.209;13.200000;0.07;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;YANKC
"13664";BUCHA PLASTICA C/ANEL 10MM ;UN ;2024-02-01;4.000;0.068;0.220000;0.01;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;YANKC
"12064";LAMP HIGH LED TKL 225 / 40W 6500K E27;UN ;2024-04-04;1.000;8.861;18.750000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;SUEHLLY
"01709";BUCHA RED.32X25MM CURTA KRONA;UN ;2023-12-13;1.000;0.687;1.430000;0.02;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;DAIANE
"20333";**PISO LEF RX32014 KHAKI-REVEST. BRILHO RET. - EXTRA ;MT ;2023-11-16;19.800;14.500;24.970000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;CARLOS
"00256";COLA P/ CANO PVC 17G POLYTUBES;UN ;2024-01-30;1.000;1.390;2.750000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ALANA CRISTINA
"15639";**TIJOLO 6F;UN ;2023-08-10;600.000;0.360;0.797000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15703";**PICOLE ESPECIAL ;UN ;2023-08-05;1.000;1.990;4.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15148";CADEADO CR50;UN ;2023-12-10;1.000;22.783;48.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;DANIEL ROCHA
"02012";SOLVENTE THINNER ANJO 900ML;UN ;2024-04-05;1.000;11.061;19.990000;0.03;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;GUSTAVO BRASIL
"19178";**TINTA IPE SUPER PREMIUM CHAMPAGNE 3,6LT;UN ;2024-05-31;1.000;29.140;61.250000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ALEXANDRE
"15703";**PICOLE ESPECIAL ;UN ;2024-05-31;3.000;1.990;4.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"19180";**TINTA IPE SUPER PREMIUM COPENHAGUE 3,6LT;UN ;2024-02-05;1.000;29.140;61.200000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;GUSTAVO BRASIL
"15721";**SORVETE COPO 200 ML ;UN ;2023-12-19;1.000;2.890;5.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"18867";**PICOLE FRUTA;UN ;2024-08-23;1.000;1.250;2.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"20636";BROCA ACO RAPIDO 3/32  100/10;UN ;2024-08-23;8.000;0.475;1.250000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;DANIEL ROCHA
"18867";**PICOLE FRUTA;UN ;2024-08-23;1.000;1.250;2.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"20785";**BULE VIENA 0,75L METALIZADO BRONZE ;UN ;2024-08-23;1.000;13.890;29.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;GUSTAVO BRASIL
"00859";INTER.+ TOMADA LUX2 2P+T 10A;UN ;2024-08-25;1.000;6.251;14.740000;0.17;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;INGRID
"00236";FITA ISOLANTE 18MMX10M IMPERIAL;UN ;2024-08-25;1.000;2.178;5.490000;0.06;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;INGRID
"02975";"TRINCHA 1"" TIGRE";UN ;2024-04-05;1.000;1.482;3.850000;0.01;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;GUSTAVO BRASIL
"00973";CHUVEIRO BCO S/REG HERC 1/2 30CM 2318;UN ;2023-10-11;1.000;3.678;8.530000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"19503";CORDAO PARALELOMEGA BWF 300/300V 2X2,5MM BR;MT ;2023-10-11;2.000;2.205;4.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"00256";COLA P/ CANO PVC 17G POLYTUBES;UN ;2023-10-11;1.000;1.131;2.750000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"14847";**SOLEIRA RETA 92X0.14 -VERDE ;UN ;2024-08-26;1.000;22.688;64.750000;0.75;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;DANIEL ROCHA
"02901";FITA VEDA ROSCA 12MMX10M;UN ;2023-10-11;1.000;0.750;2.750000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"01692";UNIAO SOLD.25MM KRONA;UN ;2023-10-11;1.000;3.538;9.460000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"00222";BUCHA RED.25X20MM SOLD CURTA KRONA;UN ;2023-10-11;2.000;0.250;0.660000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"01937";ADAPTADOR SOLD.CURTO 32X1 KRONA;UN ;2023-10-11;2.000;0.929;2.480000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"04638";JOELHO SOLD.25MM 90G KRONA;UN ;2023-10-11;2.000;0.232;0.850000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"02124";PLUG MACHO 2P COLOR 10A TRAMONTINA;UN ;2023-10-11;1.000;1.333;3.750000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"15704";**PICOLE KIDS;UN ;2024-05-21;1.000;1.300;1.640000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;YASMIN
"15704";**PICOLE KIDS;UN ;2024-05-21;1.000;1.300;1.640000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;YASMIN
"15704";**PICOLE KIDS;UN ;2024-05-21;2.000;1.300;1.640000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;YASMIN
"15950";**PEDRA CASTELO GROSSA PRETA1 X 0,80;UN ;2023-10-31;20.000;7.000;23.650000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;TESTE 01
"15703";**PICOLE ESPECIAL ;UN ;2024-03-21;1.000;1.990;4.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15705";**PICOLE KIDS DOCE DE LEITE ;UN ;2024-03-18;1.000;0.870;1.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15706";**PICOLE MAX;UN ;2024-05-02;1.000;2.260;4.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;YASMIN
"17778";**PICOLE AO LEITE;UN ;2024-03-18;1.000;1.600;2.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15703";**PICOLE ESPECIAL ;UN ;2024-03-18;1.000;1.990;4.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15708";**POTE 1.5 LITRO MESCLADO ;UN ;2024-03-21;1.000;12.580;25.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15709";**POTE 1 LITRO ;UN ;2024-03-27;1.000;7.670;13.990000;0.15;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15706";**PICOLE MAX;UN ;2024-05-23;1.000;2.260;4.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;YASMIN
"15706";**PICOLE MAX;UN ;2024-05-02;1.000;2.260;4.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;YASMIN
"15708";**POTE 1.5 LITRO MESCLADO ;UN ;2024-03-27;1.000;12.580;25.990000;0.27;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15711";**POTE 2 LITROS ;UN ;2024-03-21;1.000;9.970;21.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"17778";**PICOLE AO LEITE;UN ;2024-03-21;1.000;1.600;2.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15705";**PICOLE KIDS DOCE DE LEITE ;UN ;2024-07-01;4.000;0.870;1.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;BRENO
"15708";**POTE 1.5 LITRO MESCLADO ;UN ;2024-03-21;1.000;12.580;25.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15706";**PICOLE MAX;UN ;2024-03-13;1.000;2.260;4.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15702";**PICOLE AO LEITE PREMIUM ;UN ;2024-03-04;1.000;1.250;3.490000;0.16;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15720";**SORVETE COPAO 320 ML ;UN ;2024-03-04;1.000;3.250;6.990000;0.32;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15711";**POTE 2 LITROS ;UN ;2024-03-18;1.000;9.970;21.990000;0.14;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"16388";**PICOLE QUICK EXCELLENCE;UN ;2024-01-22;1.000;3.350;7.700000;0.32;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15720";**SORVETE COPAO 320 ML ;UN ;2024-01-22;1.000;3.250;6.990000;0.29;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"03434";BOCAL SOQUETE C/RABICHO PRETO FIXO DECORLUX;UN ;2024-08-16;12.000;1.152;3.300000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ANDREIA
"03818";PLUG MACHO 2P PRETO /BRANCO;UN ;2024-08-16;12.000;2.299;5.750000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ANDREIA
"15722";**SORVETE MINI SUNDAE 120ML ;UN ;2024-06-03;1.000;2.090;2.990000;0.83;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15722";**SORVETE MINI SUNDAE 120ML ;UN ;2024-05-31;1.000;2.090;2.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-11-24;96.000;32.350;41.920000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ENEAS ROCHA
"15705";**PICOLE KIDS DOCE DE LEITE ;UN ;2024-06-01;1.000;0.870;1.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"15705";**PICOLE KIDS DOCE DE LEITE ;UN ;2024-06-01;1.000;0.870;1.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"15709";**POTE 1 LITRO ;UN ;2024-06-11;1.000;7.670;13.990000;0.52;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"17778";**PICOLE AO LEITE;UN ;2024-06-10;1.000;1.600;2.490000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"15712";**SUNDAE 170ML ;UN ;2024-06-06;1.000;2.990;5.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"15709";**POTE 1 LITRO ;UN ;2024-06-11;1.000;7.670;13.990000;0.57;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15707";**POTE 1.5 LITRO CLASSICO ;UN ;2024-06-10;1.000;9.890;17.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"15943";**VASSOURA COM ALONGADOR;UN ;2024-06-24;1.000;13.580;30.250000;1.51;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ANDERSON
"18968";MANTA DE FIBRA DE VIDRO 1KG;UN ;2023-09-28;1.000;16.335;43.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;TESTE 01
"02377";VASO SANITARIO CONV.SAV.CINZA PRATA CELITE;UN ;2024-01-08;1.000;93.248;199.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;CARLOS
"04633";ENGATE PLAT.1/2 60CM KRONA;UN ;2024-01-08;1.000;4.787;8.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;CARLOS
"05499";ASSENTO SANIT ALMOF CZ CLARO;PC ;2024-01-08;1.000;59.378;137.160000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;CARLOS
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-09-28;200.000;30.990;41.000000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;WANDERSON
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-10-19;4.000;25.610;42.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;TESTE 01
"05169";CAIXA DESCARGA PLAST 6.8L CINZA CLARO TIGRE;UN ;2024-01-08;1.000;20.500;38.950000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;CARLOS
"18784";TUBO DESC EMBUTIR C/JOELHO AZUL P/VALVULA ;UN ;2024-01-08;1.000;10.421;15.000000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;CARLOS
"05120";LIMPA CONTATO SPRAY INFL.300ML ORBI;UN ;2024-08-12;1.000;7.578;20.890000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;INGRID
"07880";TUBO ESG.BRANCO 100MM 6M KRONA;UN ;2024-01-08;1.000;39.280;74.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;CARLOS
"00223";JOELHO ESG.100MM 90G KRONA;UN ;2024-01-08;1.000;2.682;7.250000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;CARLOS
"06499";TORNEIRA BOIA P/CAIXA DAGUA 1/2 KRONA;UN ;2024-04-06;1.000;5.201;9.350000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;SUEHLLY
"09888";TINTA RENDMAIS BRANCO NEVE 15L;UN ;2024-01-10;1.000;70.503;143.900000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;SUEHLLY
"02660";PARAFUSO DE FIX.SOFT B10 CR PEVILON;UN ;2023-09-26;1.000;3.816;9.900000;0.42;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;CARLOS
"01409";CHAVE BIELA 10MM TRAMOTINA;UN ;2023-09-24;1.000;8.786;24.245000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"09811";PRUMO DE PAREDE PLASTICO 500G;UN ;2023-10-18;1.000;14.160;38.900000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;TESTE 01
"05808";COLHER DE PEDREIRO N9;UN ;2023-10-18;1.000;9.887;25.710000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;TESTE 01
"08732";TRENA FITA LONGA EM FIBRA DE VIDRO 20MX13MM;UN ;2023-10-18;1.000;50.485;119.390000;0.01;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;TESTE 01
"00753";DISCO DE CORTE DIAMANT.110MM V3 VONDER;UN ;2023-10-18;1.000;9.534;23.750000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;TESTE 01
"01960";DISCO DE SERRA CIRCULAR 4.3/8 24D TYROLIT;UN ;2023-10-18;1.000;6.468;18.000000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;TESTE 01
"04350";SERRA MARMORE 220V TITAN BOSCH GDC 150;UN ;2023-10-18;1.000;261.116;449.990000;0.05;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;TESTE 01
"04638";JOELHO SOLD.25MM 90G KRONA;UN ;2024-08-11;2.000;0.232;0.850000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;JIMME
"15709";**POTE 1 LITRO ;UN ;2024-05-03;1.000;7.670;13.990000;1.60;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LOJA
"13994";PORCA SEXT M10 MA ZB C/1CT  VONDER;UN ;2023-09-22;2.000;0.270;0.550000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
"15707";**POTE 1.5 LITRO CLASSICO ;UN ;2024-05-06;1.000;9.890;17.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;ADRYAN
"19788";ARGAMASSA KOLAMASSA 15 KG TIPO AC-II;UN ;2023-09-14;6.000;10.590;13.990000;0.00;CLIENTE CONSUMIDOR;TUTOIA ;MONTE CASTELO;LEONARDO
